filename,echo_filepath,farnerd_filepath,mix_filepath,nearend_filepath,target_filepath,split
f02803,/media/m1998cc/n/pythonProject/deepvqe/data/f02803_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02803_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02803_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02803_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02803_target.wav,train
f00857,/media/m1998cc/n/pythonProject/deepvqe/data/f00857_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00857_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00857_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00857_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00857_target.wav,train
f03758,/media/m1998cc/n/pythonProject/deepvqe/data/f03758_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03758_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03758_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03758_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03758_target.wav,train
f00061,/media/m1998cc/n/pythonProject/deepvqe/data/f00061_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00061_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00061_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00061_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00061_target.wav,train
f09680,/media/m1998cc/n/pythonProject/deepvqe/data/f09680_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09680_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09680_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09680_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09680_target.wav,train
f06074,/media/m1998cc/n/pythonProject/deepvqe/data/f06074_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06074_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06074_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06074_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06074_target.wav,train
f04556,/media/m1998cc/n/pythonProject/deepvqe/data/f04556_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04556_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04556_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04556_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04556_target.wav,train
f04835,/media/m1998cc/n/pythonProject/deepvqe/data/f04835_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04835_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04835_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04835_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04835_target.wav,train
f01404,/media/m1998cc/n/pythonProject/deepvqe/data/f01404_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01404_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01404_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01404_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01404_target.wav,train
f08419,/media/m1998cc/n/pythonProject/deepvqe/data/f08419_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08419_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08419_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08419_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08419_target.wav,train
f04282,/media/m1998cc/n/pythonProject/deepvqe/data/f04282_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04282_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04282_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04282_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04282_target.wav,train
f02094,/media/m1998cc/n/pythonProject/deepvqe/data/f02094_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02094_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02094_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02094_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02094_target.wav,train
f03098,/media/m1998cc/n/pythonProject/deepvqe/data/f03098_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03098_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03098_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03098_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03098_target.wav,train
f07099,/media/m1998cc/n/pythonProject/deepvqe/data/f07099_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07099_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07099_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07099_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07099_target.wav,train
f02266,/media/m1998cc/n/pythonProject/deepvqe/data/f02266_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02266_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02266_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02266_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02266_target.wav,train
f08069,/media/m1998cc/n/pythonProject/deepvqe/data/f08069_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08069_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08069_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08069_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08069_target.wav,train
f01217,/media/m1998cc/n/pythonProject/deepvqe/data/f01217_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01217_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01217_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01217_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01217_target.wav,train
f00557,/media/m1998cc/n/pythonProject/deepvqe/data/f00557_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00557_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00557_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00557_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00557_target.wav,train
f01225,/media/m1998cc/n/pythonProject/deepvqe/data/f01225_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01225_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01225_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01225_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01225_target.wav,train
f08061,/media/m1998cc/n/pythonProject/deepvqe/data/f08061_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08061_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08061_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08061_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08061_target.wav,train
f03358,/media/m1998cc/n/pythonProject/deepvqe/data/f03358_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03358_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03358_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03358_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03358_target.wav,train
f00164,/media/m1998cc/n/pythonProject/deepvqe/data/f00164_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00164_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00164_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00164_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00164_target.wav,train
f03401,/media/m1998cc/n/pythonProject/deepvqe/data/f03401_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03401_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03401_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03401_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03401_target.wav,train
f06856,/media/m1998cc/n/pythonProject/deepvqe/data/f06856_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06856_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06856_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06856_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06856_target.wav,train
f03240,/media/m1998cc/n/pythonProject/deepvqe/data/f03240_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03240_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03240_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03240_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03240_target.wav,train
f03973,/media/m1998cc/n/pythonProject/deepvqe/data/f03973_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03973_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03973_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03973_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03973_target.wav,train
f07926,/media/m1998cc/n/pythonProject/deepvqe/data/f07926_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07926_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07926_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07926_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07926_target.wav,train
f00126,/media/m1998cc/n/pythonProject/deepvqe/data/f00126_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00126_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00126_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00126_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00126_target.wav,train
f00105,/media/m1998cc/n/pythonProject/deepvqe/data/f00105_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00105_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00105_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00105_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00105_target.wav,train
f02429,/media/m1998cc/n/pythonProject/deepvqe/data/f02429_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02429_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02429_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02429_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02429_target.wav,train
f04296,/media/m1998cc/n/pythonProject/deepvqe/data/f04296_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04296_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04296_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04296_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04296_target.wav,train
f08475,/media/m1998cc/n/pythonProject/deepvqe/data/f08475_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08475_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08475_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08475_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08475_target.wav,train
f00689,/media/m1998cc/n/pythonProject/deepvqe/data/f00689_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00689_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00689_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00689_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00689_target.wav,train
f00370,/media/m1998cc/n/pythonProject/deepvqe/data/f00370_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00370_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00370_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00370_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00370_target.wav,train
f00318,/media/m1998cc/n/pythonProject/deepvqe/data/f00318_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00318_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00318_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00318_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00318_target.wav,train
f08826,/media/m1998cc/n/pythonProject/deepvqe/data/f08826_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08826_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08826_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08826_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08826_target.wav,train
f09184,/media/m1998cc/n/pythonProject/deepvqe/data/f09184_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09184_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09184_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09184_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09184_target.wav,train
f00827,/media/m1998cc/n/pythonProject/deepvqe/data/f00827_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00827_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00827_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00827_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00827_target.wav,train
f01108,/media/m1998cc/n/pythonProject/deepvqe/data/f01108_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01108_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01108_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01108_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01108_target.wav,train
f07175,/media/m1998cc/n/pythonProject/deepvqe/data/f07175_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07175_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07175_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07175_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07175_target.wav,train
f06218,/media/m1998cc/n/pythonProject/deepvqe/data/f06218_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06218_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06218_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06218_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06218_target.wav,train
f04517,/media/m1998cc/n/pythonProject/deepvqe/data/f04517_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04517_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04517_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04517_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04517_target.wav,train
f00668,/media/m1998cc/n/pythonProject/deepvqe/data/f00668_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00668_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00668_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00668_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00668_target.wav,train
f00666,/media/m1998cc/n/pythonProject/deepvqe/data/f00666_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00666_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00666_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00666_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00666_target.wav,train
f00125,/media/m1998cc/n/pythonProject/deepvqe/data/f00125_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00125_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00125_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00125_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00125_target.wav,train
f07773,/media/m1998cc/n/pythonProject/deepvqe/data/f07773_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07773_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07773_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07773_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07773_target.wav,train
f02053,/media/m1998cc/n/pythonProject/deepvqe/data/f02053_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02053_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02053_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02053_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02053_target.wav,train
f06715,/media/m1998cc/n/pythonProject/deepvqe/data/f06715_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06715_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06715_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06715_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06715_target.wav,train
f02130,/media/m1998cc/n/pythonProject/deepvqe/data/f02130_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02130_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02130_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02130_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02130_target.wav,train
f03882,/media/m1998cc/n/pythonProject/deepvqe/data/f03882_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03882_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03882_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03882_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03882_target.wav,train
f07912,/media/m1998cc/n/pythonProject/deepvqe/data/f07912_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07912_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07912_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07912_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07912_target.wav,train
f00924,/media/m1998cc/n/pythonProject/deepvqe/data/f00924_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00924_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00924_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00924_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00924_target.wav,train
f01408,/media/m1998cc/n/pythonProject/deepvqe/data/f01408_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01408_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01408_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01408_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01408_target.wav,train
f04686,/media/m1998cc/n/pythonProject/deepvqe/data/f04686_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04686_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04686_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04686_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04686_target.wav,train
f07411,/media/m1998cc/n/pythonProject/deepvqe/data/f07411_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07411_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07411_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07411_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07411_target.wav,train
f08307,/media/m1998cc/n/pythonProject/deepvqe/data/f08307_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08307_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08307_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08307_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08307_target.wav,train
f07715,/media/m1998cc/n/pythonProject/deepvqe/data/f07715_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07715_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07715_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07715_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07715_target.wav,train
f01402,/media/m1998cc/n/pythonProject/deepvqe/data/f01402_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01402_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01402_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01402_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01402_target.wav,train
f01677,/media/m1998cc/n/pythonProject/deepvqe/data/f01677_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01677_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01677_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01677_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01677_target.wav,train
f09592,/media/m1998cc/n/pythonProject/deepvqe/data/f09592_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09592_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09592_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09592_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09592_target.wav,train
f07775,/media/m1998cc/n/pythonProject/deepvqe/data/f07775_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07775_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07775_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07775_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07775_target.wav,train
f09939,/media/m1998cc/n/pythonProject/deepvqe/data/f09939_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09939_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09939_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09939_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09939_target.wav,train
f06463,/media/m1998cc/n/pythonProject/deepvqe/data/f06463_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06463_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06463_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06463_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06463_target.wav,train
f04239,/media/m1998cc/n/pythonProject/deepvqe/data/f04239_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04239_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04239_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04239_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04239_target.wav,train
f01106,/media/m1998cc/n/pythonProject/deepvqe/data/f01106_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01106_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01106_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01106_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01106_target.wav,train
